SNo,E. Code,Name,Shift,S. InTime,S. OutTime,A. InTime,A. OutTime,Work Dur.,OT,Tot. Dur.,LateBy,EarlyGoingBy,Status,Punch Records,Date,In_Hours,Missed_swipe_ins,Missed_swipe_outs,Difference
22,00028,00028,GS,09:30,23:30,11:55,20:41,8:46,00:00,8:46,2:25,2:48,Present ,"11:55:in(Aidas Tech),12:26:out(Aidas Tech),12:33:in(Aidas Tech),13:36:out(Aidas Tech),14:14:in(Aidas Tech),14:14:(Aidas Tech),18:05:out(Aidas Tech),18:17:in(Aidas Tech),20:12:out(Aidas Tech),20:26:in(Aidas Tech),20:41:out(Aidas Tech),",2023-04-24 00:00:00,07:35,0,1,01:11
23,00030,00030,GS,09:30,23:30,10:34,21:16,10:42,00:00,10:42,1:04,2:13,Present ,"10:34:in(Aidas Tech),10:34:(Aidas Tech),10:41:out(Aidas Tech),11:00:in(Aidas Tech),13:11:out(Aidas Tech),13:53:in(Aidas Tech),15:25:out(Aidas Tech),15:54:in(Aidas Tech),21:16:out(Aidas Tech),",2023-04-24 00:00:00,09:12,0,1,01:30
27,00035,00035,GS,09:30,23:30,14:02,22:32,8:30,00:00,8:30,4:32,00:57,Present ,"14:02:in(Aidas Tech),17:11:out(Aidas Tech),17:15:(Aidas Tech),17:15:(Aidas Tech),20:01:in(Aidas Tech),20:04:(Aidas Tech),22:32:out(Aidas Tech),",2023-04-24 00:00:00,05:37,0,3,02:53
29,00038,00038,GS,09:30,23:30,10:41,17:55,7:14,00:00,7:14,1:11,5:34,Present ,"10:41:in(Aidas Tech),10:41:(Aidas Tech),11:20:out(Aidas Tech),11:22:(Aidas Tech),11:38:in(Aidas Tech),11:58:out(Aidas Tech),12:58:in(Aidas Tech),13:00:(Aidas Tech),13:36:out(Aidas Tech),14:16:in(Aidas Tech),16:35:out(Aidas Tech),16:37:(Aidas Tech),16:37:(Aidas Tech),17:31:in(Aidas Tech),17:50:out(Aidas Tech),17:55:in(Aidas Tech),",2023-04-24 00:00:00,04:13,0,5,03:01
30,000039,00048,GS,09:30,23:30,11:18,22:32,11:14,00:00,11:14,1:48,00:57,Present ,"11:18:in(Aidas Tech),11:18:(Aidas Tech),11:18:(Aidas Tech),11:27:out(Aidas Tech),11:27:(Aidas Tech),11:51:in(Aidas Tech),14:05:out(Aidas Tech),14:05:(Aidas Tech),15:05:in(Aidas Tech),15:31:out(Aidas Tech),15:31:(Aidas Tech),17:58:in(Aidas Tech),19:18:out(Aidas Tech),19:18:(Aidas Tech),22:32:in(Aidas Tech),",2023-04-24 00:00:00,04:09,0,6,07:05
31,00041,00041,GS,09:30,23:30,09:43,21:16,11:33,00:00,11:33,00:00,2:13,Present ,"09:43:in(Aidas Tech),10:41:out(Aidas Tech),11:00:in(Aidas Tech),12:04:out(Aidas Tech),12:05:(Aidas Tech),12:06:(Aidas Tech),12:17:in(Aidas Tech),13:11:out(Aidas Tech),13:56:in(Aidas Tech),14:55:out(Aidas Tech),14:58:(Aidas Tech),15:25:in(Aidas Tech),15:54:out(Aidas Tech),16:59:in(Aidas Tech),17:10:out(Aidas Tech),20:36:in(Aidas Tech),20:38:(Aidas Tech),21:07:out(Aidas Tech),21:08:(Aidas Tech),21:16:in(Aidas Tech),",2023-04-24 00:00:00,05:04,0,5,06:29
32,00045,00045,GS,09:30,23:30,11:33,21:11,9:38,00:00,9:38,2:03,2:18,Present ,"11:33:in(Aidas Tech),13:15:out(Aidas Tech),13:47:in(Aidas Tech),13:53:out(Aidas Tech),14:00:in(Aidas Tech),15:04:out(Aidas Tech),15:08:(Aidas Tech),15:08:(Aidas Tech),16:37:in(Aidas Tech),16:45:out(Aidas Tech),16:51:in(Aidas Tech),17:05:out(Aidas Tech),20:04:in(Aidas Tech),20:30:out(Aidas Tech),20:30:(Aidas Tech),21:11:in(Aidas Tech),",2023-04-24 00:00:00,03:40,0,3,05:58
33,0045,0045,GS,09:30,23:30,12:19,20:43,8:23,00:00,8:23,2:49,2:47,Present ,"12:19:in(Aidas Tech),13:15:out(Aidas Tech),13:45:in(Aidas Tech),15:52:out(Aidas Tech),15:54:(Aidas Tech),16:38:in(Aidas Tech),17:05:out(Aidas Tech),17:56:in(Aidas Tech),17:58:(Aidas Tech),17:58:(Aidas Tech),20:42:out(Aidas Tech),20:42:(Aidas Tech),20:42:(Aidas Tech),20:43:(Aidas Tech),",2023-04-24 00:00:00,06:14,0,5,02:09
34,00046,00046,GS,09:30,23:30,11:08,17:59,6:51,00:00,6:51,1:38,5:30,Present ,"11:08:in(Aidas Tech),11:08:(Aidas Tech),12:36:out(Aidas Tech),12:37:(Aidas Tech),12:37:(Aidas Tech),13:09:in(Aidas Tech),13:13:(Aidas Tech),13:13:(Aidas Tech),13:15:out(Aidas Tech),13:45:in(Aidas Tech),13:56:out(Aidas Tech),14:04:in(Aidas Tech),14:04:(Aidas Tech),14:04:(Aidas Tech),14:04:(Aidas Tech),15:03:out(Aidas Tech),15:08:in(Aidas Tech),15:08:(Aidas Tech),16:38:out(Aidas Tech),17:05:in(Aidas Tech),17:05:(Aidas Tech),17:59:out(Aidas Tech),",2023-04-24 00:00:00,05:04,0,10,01:47
35,00049,00049,GS,09:30,23:30,14:59,21:27,6:27,00:00,6:27,5:29,2:03,Present ,"14:59:in(Aidas Tech),14:59:(Aidas Tech),15:56:out(Aidas Tech),15:57:(Aidas Tech),15:57:(Aidas Tech),18:24:in(Aidas Tech),19:02:out(Aidas Tech),20:06:in(Aidas Tech),20:12:out(Aidas Tech),20:16:(Aidas Tech),20:42:in(Aidas Tech),21:09:out(Aidas Tech),21:26:in(Aidas Tech),21:26:(Aidas Tech),21:26:(Aidas Tech),21:27:(Aidas Tech),",2023-04-24 00:00:00,02:08,0,7,04:19
1,00000,00000,GS,09:30,23:30,09:27,18:12,8:43,00:00,8:43,00:00,5:17,Present ,"09:27:in(Aidas Tech),09:27:(Aidas Tech),11:58:out(Aidas Tech),12:04:in(Aidas Tech),13:15:out(Aidas Tech),13:45:in(Aidas Tech),13:45:(Aidas Tech),15:38:out(Aidas Tech),17:14:in(Aidas Tech),17:16:(Aidas Tech),17:16:(Aidas Tech),18:12:out(Aidas Tech),",2023-04-25 00:00:00,06:31,0,4,02:12
6,0003,0003,GS,09:30,23:30,10:36,21:16,10:40,00:00,10:40,1:06,2:13,Present ,"10:36:in(Aidas Tech),11:01:out(Aidas Tech),11:03:(Aidas Tech),11:43:in(Aidas Tech),13:31:out(Aidas Tech),13:32:(Aidas Tech),13:33:(Aidas Tech),14:07:in(Aidas Tech),16:00:out(Aidas Tech),18:05:in(Aidas Tech),18:07:(Aidas Tech),18:12:out(Aidas Tech),18:32:in(Aidas Tech),19:53:out(Aidas Tech),19:54:(Aidas Tech),21:16:in(Aidas Tech),",2023-04-25 00:00:00,05:32,0,5,05:08
7,00005,00005,GS,09:30,23:30,13:31,23:09,9:38,00:00,9:38,4:01,00:20,Present ,"13:31:in(Aidas Tech),16:45:out(Aidas Tech),16:49:(Aidas Tech),17:19:in(Aidas Tech),18:10:out(Aidas Tech),22:05:in(Aidas Tech),22:08:(Aidas Tech),23:09:out(Aidas Tech),",2023-04-25 00:00:00,05:06,0,2,04:32
8,006,006,GS,09:30,23:30,14:08,21:37,7:29,00:00,7:29,4:38,1:52,Present ,"14:08:in(Aidas Tech),14:08:(Aidas Tech),17:05:out(Aidas Tech),17:08:(Aidas Tech),17:08:(Aidas Tech),19:55:in(Aidas Tech),19:57:(Aidas Tech),19:57:(Aidas Tech),21:37:out(Aidas Tech),",2023-04-25 00:00:00,04:37,0,5,02:52
10,00007,00007,GS,09:30,23:30,14:30,19:40,5:10,00:00,5:10,5:00,3:49,Present ,"14:30:in(Aidas Tech),18:01:out(Aidas Tech),18:32:in(Aidas Tech),19:40:out(Aidas Tech),",2023-04-25 00:00:00,04:39,0,0,00:31
11,0008,0008,GS,09:30,23:30,13:16,22:21,9:05,00:00,9:05,3:46,1:08,Present ,"13:16:in(Aidas Tech),15:25:out(Aidas Tech),15:28:(Aidas Tech),15:28:(Aidas Tech),18:02:in(Aidas Tech),18:32:out(Aidas Tech),20:33:in(Aidas Tech),20:37:(Aidas Tech),20:37:(Aidas Tech),22:21:out(Aidas Tech),",2023-04-25 00:00:00,04:23,0,4,04:42
12,0009,0009,GS,09:30,23:30,14:08,21:16,7:08,00:00,7:08,4:38,2:13,Present ,"14:08:in(Aidas Tech),14:08:(Aidas Tech),15:38:out(Aidas Tech),15:42:(Aidas Tech),17:19:in(Aidas Tech),18:08:out(Aidas Tech),20:53:in(Aidas Tech),21:00:out(Aidas Tech),21:16:in(Aidas Tech),",2023-04-25 00:00:00,02:26,0,2,04:42
13,010,010,GS,09:30,23:30,08:47,18:13,8:44,00:00,8:44,00:00,5:16,Present ,"08:47:in(Aidas Tech),08:47:(Aidas Tech),08:48:(Aidas Tech),09:08:out(Aidas Tech),10:10:in(Aidas Tech),10:23:out(Aidas Tech),11:29:in(Aidas Tech),11:44:out(Aidas Tech),11:44:(Aidas Tech),13:13:in(Aidas Tech),13:15:(Aidas Tech),13:15:(Aidas Tech),13:17:(Aidas Tech),13:44:out(Aidas Tech),13:44:(Aidas Tech),17:04:in(Aidas Tech),17:28:out(Aidas Tech),18:13:in(Aidas Tech),",2023-04-25 00:00:00,01:39,0,7,07:05
14,00015,00015,GS,09:30,23:30,10:10,21:36,11:26,00:00,11:26,00:40,1:53,Present ,"10:10:in(Aidas Tech),10:10:(Aidas Tech),11:50:out(Aidas Tech),13:25:in(Aidas Tech),13:56:out(Aidas Tech),16:23:in(Aidas Tech),18:22:out(Aidas Tech),21:10:in(Aidas Tech),21:11:(Aidas Tech),21:36:out(Aidas Tech),",2023-04-25 00:00:00,04:35,0,2,06:51
16,00018,00018,GS,09:30,23:30,08:06,17:11,7:42,00:00,7:42,00:00,6:18,Present ,"08:06:in(Aidas Tech),08:06:(Aidas Tech),09:55:out(Aidas Tech),10:13:in(Aidas Tech),13:11:out(Aidas Tech),13:12:(Aidas Tech),13:15:(Aidas Tech),13:45:in(Aidas Tech),13:45:(Aidas Tech),17:11:out(Aidas Tech),",2023-04-25 00:00:00,08:13,0,4,-1:29
17,00019,00019,GS,09:30,23:30,15:12,21:17,6:05,00:00,6:05,5:42,2:12,Present ,"15:12:in(Aidas Tech),16:38:out(Aidas Tech),16:40:(Aidas Tech),16:40:(Aidas Tech),17:19:in(Aidas Tech),18:08:out(Aidas Tech),18:08:(Aidas Tech),18:33:in(Aidas Tech),18:37:(Aidas Tech),20:40:out(Aidas Tech),20:42:(Aidas Tech),21:17:in(Aidas Tech),",2023-04-25 00:00:00,04:18,0,5,01:47
19,00024,00024,GS,09:30,23:30,14:30,19:40,5:10,00:00,5:10,5:00,3:49,Present ,"14:30:in(Aidas Tech),18:02:out(Aidas Tech),18:32:in(Aidas Tech),19:40:out(Aidas Tech),",2023-04-25 00:00:00,04:40,0,0,00:30
20,00026,00026,GS,09:30,23:30,14:34,21:16,6:42,00:00,6:42,5:04,2:13,Present ,"14:34:in(Aidas Tech),15:40:out(Aidas Tech),17:19:in(Aidas Tech),18:08:out(Aidas Tech),19:16:in(Aidas Tech),19:18:(Aidas Tech),20:30:out(Aidas Tech),20:32:(Aidas Tech),21:16:in(Aidas Tech),",2023-04-25 00:00:00,03:07,0,2,03:35
21,00027,00027,GS,09:30,23:30,11:13,19:22,8:09,00:00,8:09,1:43,4:07,Present ,"11:13:in(Aidas Tech),11:32:out(Aidas Tech),12:01:in(Aidas Tech),12:17:out(Aidas Tech),12:18:(Aidas Tech),13:29:in(Aidas Tech),13:31:(Aidas Tech),13:46:out(Aidas Tech),14:21:in(Aidas Tech),16:18:out(Aidas Tech),16:22:(Aidas Tech),17:05:in(Aidas Tech),17:37:out(Aidas Tech),17:44:in(Aidas Tech),18:22:out(Aidas Tech),19:07:in(Aidas Tech),19:09:(Aidas Tech),19:22:out(Aidas Tech),",2023-04-25 00:00:00,04:10,0,4,03:59
22,00028,00028,GS,09:30,23:30,13:26,20:57,7:31,00:00,7:31,3:56,2:32,Present ,"13:26:in(Aidas Tech),13:31:out(Aidas Tech),13:33:(Aidas Tech),13:34:(Aidas Tech),13:53:in(Aidas Tech),13:55:(Aidas Tech),14:07:out(Aidas Tech),15:45:in(Aidas Tech),16:00:out(Aidas Tech),17:40:in(Aidas Tech),17:45:(Aidas Tech),18:12:out(Aidas Tech),18:30:in(Aidas Tech),19:58:out(Aidas Tech),19:59:(Aidas Tech),20:57:in(Aidas Tech),",2023-04-25 00:00:00,02:27,0,5,05:04
23,00030,00030,GS,09:30,23:30,10:07,19:57,9:50,00:00,9:50,00:37,3:32,Present ,"10:07:in(Aidas Tech),10:10:(Aidas Tech),10:38:out(Aidas Tech),11:43:in(Aidas Tech),11:44:(Aidas Tech),13:46:out(Aidas Tech),14:20:in(Aidas Tech),17:04:out(Aidas Tech),17:28:in(Aidas Tech),19:57:out(Aidas Tech),",2023-04-25 00:00:00,07:43,0,2,02:07
27,00035,00035,GS,09:30,23:30,14:08,23:28,9:20,00:00,9:20,4:38,00:00,Present ,"14:08:in(Aidas Tech),14:08:(Aidas Tech),17:08:out(Aidas Tech),17:08:(Aidas Tech),21:10:in(Aidas Tech),21:17:out(Aidas Tech),21:17:(Aidas Tech),23:28:in(Aidas Tech),",2023-04-25 00:00:00,03:07,0,3,06:13
28,00036,00036,GS,09:30,23:30,14:26,23:28,9:02,00:00,9:02,4:56,00:00,Present ,"14:26:in(Aidas Tech),17:17:out(Aidas Tech),17:19:(Aidas Tech),17:19:(Aidas Tech),17:56:in(Aidas Tech),17:58:(Aidas Tech),18:02:out(Aidas Tech),18:32:in(Aidas Tech),19:26:out(Aidas Tech),19:29:(Aidas Tech),20:13:in(Aidas Tech),20:15:(Aidas Tech),20:15:(Aidas Tech),20:52:out(Aidas Tech),20:53:(Aidas Tech),22:07:in(Aidas Tech),22:09:(Aidas Tech),22:52:out(Aidas Tech),22:57:(Aidas Tech),23:28:in(Aidas Tech),",2023-04-25 00:00:00,05:09,0,9,03:53
30,000039,00048,GS,09:30,23:30,10:54,23:28,12:34,00:00,12:34,1:24,00:00,Present ,"10:54:in(Aidas Tech),11:23:out(Aidas Tech),14:10:in(Aidas Tech),14:10:(Aidas Tech),14:55:out(Aidas Tech),15:18:in(Aidas Tech),15:18:(Aidas Tech),15:37:out(Aidas Tech),15:44:in(Aidas Tech),16:02:out(Aidas Tech),16:10:in(Aidas Tech),16:10:(Aidas Tech),17:11:out(Aidas Tech),17:17:in(Aidas Tech),17:17:(Aidas Tech),17:31:out(Aidas Tech),17:31:(Aidas Tech),17:31:(Aidas Tech),19:36:in(Aidas Tech),19:59:out(Aidas Tech),21:41:in(Aidas Tech),22:36:out(Aidas Tech),23:28:in(Aidas Tech),",2023-04-25 00:00:00,04:24,0,6,08:10
31,00041,00041,GS,09:30,23:30,09:34,19:26,9:52,00:00,9:52,00:00,4:03,Present ,"09:34:in(Aidas Tech),10:10:out(Aidas Tech),10:38:in(Aidas Tech),11:28:out(Aidas Tech),11:47:in(Aidas Tech),13:17:out(Aidas Tech),13:49:in(Aidas Tech),14:14:out(Aidas Tech),14:20:in(Aidas Tech),15:32:out(Aidas Tech),15:37:(Aidas Tech),17:04:in(Aidas Tech),17:37:out(Aidas Tech),19:03:in(Aidas Tech),19:10:out(Aidas Tech),19:26:in(Aidas Tech),",2023-04-25 00:00:00,05:13,0,1,04:39
32,00045,00045,GS,09:30,23:30,11:12,21:09,9:57,00:00,9:57,1:42,2:20,Present ,"11:12:in(Aidas Tech),11:29:out(Aidas Tech),11:44:in(Aidas Tech),11:44:(Aidas Tech),13:15:out(Aidas Tech),13:42:in(Aidas Tech),13:42:(Aidas Tech),15:34:out(Aidas Tech),15:42:in(Aidas Tech),15:42:(Aidas Tech),17:30:out(Aidas Tech),18:10:in(Aidas Tech),18:10:(Aidas Tech),19:21:out(Aidas Tech),19:25:(Aidas Tech),19:25:(Aidas Tech),21:09:in(Aidas Tech),",2023-04-25 00:00:00,06:39,0,6,03:18
33,0045,0045,GS,09:30,23:30,11:57,21:14,9:17,00:00,9:17,2:27,2:15,Present ,"11:57:in(Aidas Tech),13:13:out(Aidas Tech),13:44:in(Aidas Tech),17:07:out(Aidas Tech),17:09:(Aidas Tech),17:30:in(Aidas Tech),18:10:out(Aidas Tech),18:10:(Aidas Tech),21:14:in(Aidas Tech),",2023-04-25 00:00:00,05:19,0,2,03:58
35,00049,00049,GS,09:30,23:30,14:36,19:54,5:18,00:00,5:18,5:06,3:35,Present ,"14:36:in(Aidas Tech),14:36:(Aidas Tech),16:10:out(Aidas Tech),16:13:(Aidas Tech),16:21:in(Aidas Tech),16:38:out(Aidas Tech),16:38:(Aidas Tech),17:44:in(Aidas Tech),18:24:out(Aidas Tech),19:31:in(Aidas Tech),19:38:out(Aidas Tech),19:54:in(Aidas Tech),",2023-04-25 00:00:00,02:38,0,3,02:40
10,00007,00007,GS,09:30,23:30,13:56,15:14,1:15,00:00,1:15,4:26,8:18,Absent,"13:56:in(Aidas Tech),15:11:out(Aidas Tech),15:14:(Aidas Tech),15:14:(Aidas Tech),",2023-04-26 00:00:00,01:15,0,1,00:00
14,00015,00015,GS,09:30,23:30,14:05,15:26,1:21,00:00,1:21,4:35,8:03,Absent,"14:05:in(Aidas Tech),15:16:out(Aidas Tech),15:26:in(Aidas Tech),15:26:(Aidas Tech),",2023-04-26 00:00:00,01:11,0,1,00:10
16,00018,00018,GS,09:30,23:30,08:12,14:00,4:31,00:00,4:31,00:00,9:29,Present ,"08:12:in(Aidas Tech),09:31:out(Aidas Tech),09:33:(Aidas Tech),14:00:in(Aidas Tech),",2023-04-26 00:00:00,01:19,0,1,03:12
18,00021,00021,GS,09:30,23:30,09:22,14:00,4:31,00:00,4:31,00:00,9:29,Present ,"09:22:in(Aidas Tech),14:00:out(Aidas Tech),",2023-04-26 00:00:00,04:38,0,0,-1:53
19,00024,00024,GS,09:30,23:30,13:56,15:11,1:15,00:00,1:15,4:26,8:18,Absent,"13:56:in(Aidas Tech),15:11:out(Aidas Tech),",2023-04-26 00:00:00,01:15,0,0,00:00
20,00026,00026,GS,09:30,23:30,14:01,14:56,00:53,00:00,00:53,4:31,8:35,Absent,"14:01:in(Aidas Tech),14:54:out(Aidas Tech),14:56:(Aidas Tech),",2023-04-26 00:00:00,00:53,0,0,00:00
22,00028,00028,GS,09:30,23:30,14:06,15:26,1:20,00:00,1:20,4:36,8:03,Absent,"14:06:in(Aidas Tech),15:09:out(Aidas Tech),15:26:in(Aidas Tech),",2023-04-26 00:00:00,01:03,0,0,00:17
29,00038,00038,GS,09:30,23:30,14:05,15:26,1:21,00:00,1:21,4:35,8:03,Absent,"14:05:in(Aidas Tech),14:26:out(Aidas Tech),14:28:(Aidas Tech),14:28:(Aidas Tech),15:09:in(Aidas Tech),15:26:out(Aidas Tech),",2023-04-26 00:00:00,00:38,0,2,00:43
30,000039,00048,GS,09:30,23:30,14:04,15:32,1:28,00:00,1:28,4:34,7:57,Absent,"14:04:in(Aidas Tech),14:04:(Aidas Tech),15:10:out(Aidas Tech),15:32:in(Aidas Tech),",2023-04-26 00:00:00,01:06,0,1,00:22
31,00041,00041,GS,09:30,23:30,15:00,15:12,00:12,00:00,00:12,5:30,8:17,Absent,"15:00:in(Aidas Tech),15:12:out(Aidas Tech),",2023-04-26 00:00:00,00:12,0,0,00:00
34,00046,00046,GS,09:30,23:30,14:08,14:18,00:10,00:00,00:10,4:38,9:11,Absent,"14:08:in(Aidas Tech),14:10:(Aidas Tech),14:18:out(Aidas Tech),14:18:(Aidas Tech),",2023-04-26 00:00:00,00:08,0,1,00:02
1,00000,00000,GS,09:30,23:30,10:48,18:09,7:21,00:00,7:21,1:18,5:20,Present ,"10:48:in(Aidas Tech),10:48:(Aidas Tech),11:25:out(Aidas Tech),11:26:(Aidas Tech),11:26:(Aidas Tech),11:27:(Aidas Tech),11:28:(Aidas Tech),13:54:in(Aidas Tech),14:31:out(Aidas Tech),18:09:in(Aidas Tech),",2023-04-27 00:00:00,01:14,0,5,06:07
6,0003,0003,GS,09:30,23:30,13:38,22:14,8:36,00:00,8:36,4:08,1:15,Present ,"13:38:in(Aidas Tech),15:17:out(Aidas Tech),16:54:in(Aidas Tech),17:09:out(Aidas Tech),18:10:in(Aidas Tech),18:40:out(Aidas Tech),19:58:in(Aidas Tech),20:00:(Aidas Tech),21:34:out(Aidas Tech),21:35:(Aidas Tech),21:50:in(Aidas Tech),22:14:out(Aidas Tech),",2023-04-27 00:00:00,04:22,0,2,04:14
7,00005,00005,GS,09:30,23:30,11:54,21:36,9:42,00:00,9:42,2:24,1:53,Present ,"11:54:in(Aidas Tech),11:54:(Aidas Tech),13:32:out(Aidas Tech),13:49:in(Aidas Tech),13:49:(Aidas Tech),14:44:out(Aidas Tech),14:49:in(Aidas Tech),14:49:(Aidas Tech),18:01:out(Aidas Tech),18:31:in(Aidas Tech),21:36:out(Aidas Tech),",2023-04-27 00:00:00,08:50,0,3,00:52
8,006,006,GS,09:30,23:30,10:50,21:36,10:46,00:00,10:46,1:20,1:53,Present ,"10:50:in(Aidas Tech),10:50:(Aidas Tech),13:49:out(Aidas Tech),13:51:(Aidas Tech),13:51:(Aidas Tech),14:15:in(Aidas Tech),15:07:out(Aidas Tech),15:07:(Aidas Tech),16:57:in(Aidas Tech),17:00:(Aidas Tech),17:00:(Aidas Tech),18:01:out(Aidas Tech),18:30:in(Aidas Tech),18:30:(Aidas Tech),19:09:out(Aidas Tech),19:10:(Aidas Tech),21:36:in(Aidas Tech),",2023-04-27 00:00:00,05:31,0,8,05:15
10,00007,00007,GS,09:30,23:30,11:51,21:08,9:17,00:00,9:17,2:21,2:21,Present ,"11:51:in(Aidas Tech),14:37:out(Aidas Tech),14:40:(Aidas Tech),14:40:(Aidas Tech),17:52:in(Aidas Tech),18:29:out(Aidas Tech),20:40:in(Aidas Tech),20:42:(Aidas Tech),21:08:out(Aidas Tech),",2023-04-27 00:00:00,03:49,0,3,05:28
11,0008,0008,GS,09:30,23:30,13:36,20:47,7:11,00:00,7:11,4:06,2:42,Present ,"13:36:in(Aidas Tech),13:36:(Aidas Tech),14:05:out(Aidas Tech),14:08:(Aidas Tech),14:08:(Aidas Tech),17:56:in(Aidas Tech),18:30:out(Aidas Tech),20:47:in(Aidas Tech),",2023-04-27 00:00:00,01:03,0,3,06:08
12,0009,0009,GS,09:30,23:30,12:13,20:47,8:31,00:00,8:31,2:43,2:45,Present ,"12:13:in(Aidas Tech),12:14:(Aidas Tech),14:15:out(Aidas Tech),15:06:in(Aidas Tech),18:01:out(Aidas Tech),18:30:in(Aidas Tech),18:31:(Aidas Tech),20:09:out(Aidas Tech),20:12:(Aidas Tech),20:38:in(Aidas Tech),20:44:out(Aidas Tech),20:44:(Aidas Tech),20:47:(Aidas Tech),",2023-04-27 00:00:00,06:40,0,4,01:51
14,00015,00015,GS,09:30,23:30,11:07,15:34,4:27,00:00,4:27,1:37,7:55,Present ,"11:07:in(Aidas Tech),12:28:out(Aidas Tech),13:55:in(Aidas Tech),14:31:out(Aidas Tech),15:34:in(Aidas Tech),",2023-04-27 00:00:00,01:57,0,0,02:30
17,00019,00019,GS,09:30,23:30,14:55,20:05,5:10,00:00,5:10,5:25,3:25,Present ,"14:55:in(Aidas Tech),17:15:out(Aidas Tech),17:16:(Aidas Tech),17:17:(Aidas Tech),17:47:in(Aidas Tech),20:05:out(Aidas Tech),",2023-04-27 00:00:00,04:38,0,2,00:32
18,00021,00021,GS,09:30,23:30,10:26,18:12,7:46,00:00,7:46,00:56,5:17,Present ,"10:26:in(Aidas Tech),11:27:out(Aidas Tech),11:27:(Aidas Tech),11:33:in(Aidas Tech),11:35:(Aidas Tech),12:27:out(Aidas Tech),12:27:(Aidas Tech),12:28:(Aidas Tech),12:28:(Aidas Tech),12:28:(Aidas Tech),12:46:in(Aidas Tech),12:46:(Aidas Tech),12:46:(Aidas Tech),12:47:(Aidas Tech),13:07:out(Aidas Tech),13:15:in(Aidas Tech),13:54:out(Aidas Tech),14:32:in(Aidas Tech),14:34:(Aidas Tech),14:35:(Aidas Tech),14:35:(Aidas Tech),16:21:out(Aidas Tech),16:35:in(Aidas Tech),17:17:out(Aidas Tech),18:12:in(Aidas Tech),",2023-04-27 00:00:00,05:20,0,12,02:26
19,00024,00024,GS,09:30,23:30,15:26,21:08,5:42,00:00,5:42,5:56,2:21,Present ,"15:26:in(Aidas Tech),17:51:out(Aidas Tech),18:29:in(Aidas Tech),18:29:(Aidas Tech),19:31:out(Aidas Tech),19:31:(Aidas Tech),21:08:in(Aidas Tech),",2023-04-27 00:00:00,03:27,0,2,02:15
21,00027,00027,GS,09:30,23:30,11:37,19:36,7:59,00:00,7:59,2:07,3:53,Present ,"11:37:in(Aidas Tech),11:41:(Aidas Tech),12:08:out(Aidas Tech),13:47:in(Aidas Tech),14:45:out(Aidas Tech),15:49:in(Aidas Tech),15:50:(Aidas Tech),15:50:(Aidas Tech),16:55:out(Aidas Tech),16:57:(Aidas Tech),17:08:in(Aidas Tech),18:26:out(Aidas Tech),19:03:in(Aidas Tech),19:05:(Aidas Tech),19:06:(Aidas Tech),19:36:out(Aidas Tech),",2023-04-27 00:00:00,04:18,0,6,03:41
23,00030,00030,GS,09:30,23:30,09:02,19:15,9:46,00:00,9:46,00:00,4:14,Present ,"09:02:in(Aidas Tech),09:04:(Aidas Tech),09:06:(Aidas Tech),09:06:(Aidas Tech),09:06:(Aidas Tech),11:41:out(Aidas Tech),12:07:in(Aidas Tech),13:47:out(Aidas Tech),13:50:(Aidas Tech),13:51:(Aidas Tech),14:45:in(Aidas Tech),16:55:out(Aidas Tech),17:41:in(Aidas Tech),19:15:out(Aidas Tech),",2023-04-27 00:00:00,07:59,0,6,01:47
27,00035,00035,GS,09:30,23:30,14:07,22:35,8:24,00:00,8:24,4:37,00:58,Present ,"14:07:in(Aidas Tech),14:09:(Aidas Tech),14:18:out(Aidas Tech),14:18:(Aidas Tech),16:53:in(Aidas Tech),16:55:(Aidas Tech),16:55:(Aidas Tech),19:26:out(Aidas Tech),19:28:(Aidas Tech),22:31:in(Aidas Tech),22:33:(Aidas Tech),22:33:(Aidas Tech),22:35:(Aidas Tech),",2023-04-27 00:00:00,02:40,0,8,05:44
28,00036,00036,GS,09:30,23:30,11:51,21:08,9:17,00:00,9:17,2:21,2:21,Present ,"11:51:in(Aidas Tech),13:00:out(Aidas Tech),13:11:in(Aidas Tech),14:09:out(Aidas Tech),14:18:in(Aidas Tech),15:49:out(Aidas Tech),15:53:(Aidas Tech),15:53:(Aidas Tech),16:54:in(Aidas Tech),16:56:(Aidas Tech),17:52:out(Aidas Tech),18:29:in(Aidas Tech),19:33:out(Aidas Tech),19:36:(Aidas Tech),21:08:in(Aidas Tech),",2023-04-27 00:00:00,05:38,0,4,03:39
30,000039,00048,GS,09:30,23:30,11:25,22:35,11:10,00:00,11:10,1:55,00:54,Present ,"11:25:in(Aidas Tech),13:07:out(Aidas Tech),13:15:in(Aidas Tech),13:37:out(Aidas Tech),14:09:in(Aidas Tech),14:09:(Aidas Tech),14:11:(Aidas Tech),14:31:out(Aidas Tech),14:34:(Aidas Tech),14:46:in(Aidas Tech),18:01:out(Aidas Tech),18:55:in(Aidas Tech),21:07:out(Aidas Tech),21:40:in(Aidas Tech),22:35:out(Aidas Tech),",2023-04-27 00:00:00,08:46,0,3,02:24
